33.449,19.896,31.04,58.135,12.16,16.68,30.535,40.32,2.641,2.687,18.072,15.53,8.686,17.032,26.353,34.48,61.392,3.128,33.84,30.367,6.584,54.153,12.791,11.111,39.264,48.689,171.631,18.232,NaN
96.647,147.848,33.024,119.855,13.065,28.937,144.407,22.912,70.248,87.319,86.321,30.049,52.232,29.502,101.511,301.44,67.975,21.721,85.239,96.889,41.64,48.687,29.745,48.312,50.912,80.017,140.175,40.929,88.816
125.969,92.75,46.538,31.584,16.378,11.298,198.118,17.59,46.359,97.406,35.402,35.323,163.599,22.353,91.544,39.005,129.58,42.105,149.58,86.303,94.397,69.79,30.301,146.797,195.013,109.962,62.207,28.358,297.539
68.145,58.887,37.544,36.681,22.671,12.425,206.759,50.024,54.6,45.295,112.889,47.568,118.752,25.537,92.735,22.4,46.745,32.8,35.032,85.935,38.936,65.761,15.975,69.648,48.192,70.696,70.624,29.969,56.471
103.311,48.041,27.728,71.496,40.792,6.215,147.425,16.48,22.576,54.479,57.865,30.816,105.784,22.782,118.88,56.071,162.704,33.961,42.807,221.401,62,93.928,45.304,279.199,348.089,20.881,47.584,68.735,311.553
26.921,100.416,18.96,119.64,18.071,18.977,62.48,21.111,32.977,18.504,10.832,36.552,10.224,6.048,21.52,32.064,105.809,19.624,59.487,73.808,59.088,19.008,14.569,70.887,47.016,75.536,49.472,46.672,139.767
56.215,61.88,19.424,22.6,42.376,8.752,107.48,24.065,24.863,41.048,16.577,26.271,39.111,22.342,91.895,16.048,138.239,47.345,75.848,82.081,9.639,62.231,31.145,84.432,43.76,139.671,48.152,24.097,63.288
33.287,74.945,17.623,10.714,23.799,26.456,50.543,27.144,23.794,8.43,29.849,31.128,58.969,11.96,69.801,23.608,70.991,15.776,37.968,33.151,62.817,19.192,28.208,49.487,76.633,34.008,47.746,16.009,251.125
21.071,75.001,13.127,64.064,4.665,9.919,180.392,10.432,3.559,2.961,3.144,3.448,4.736,37.696,39.926,47.409,39.536,35.328,28.791,120.264,13.055,17.217,17.968,52.537,104.086,68.089,35.408,30.495,48.889
37.088,120.016,13.696,52.648,27.248,12.64,170.985,17.399,24.054,14.641,12.071,30.729,66.393,9.944,141.471,27.935,51.385,37.632,142.928,49.344,21.864,66.303,37.656,82.328,35.401,48.079,172.456,53.105,61.647
15.704,85.856,12.215,54.705,7.696,16.64,160.511,18.04,16.993,5.159,36.041,23.383,55.904,6.409,271.536,126.816,59.68,31.456,342.424,58.334,7.977,42.889,11.471,67.264,36.241,138.719,18.832,5.928,92.935
16.169,398.183,37.457,31.353,28.942,34.065,68.336,15.527,29.271,31.553,11.544,24.736,11.288,7.215,48.119,13.512,60.4,18.617,45.343,142.68,57.567,10.161,18.824,55.384,116.84,20.687,68.665,40.072,82.414
47.002,76.703,22.152,22.433,10.104,8.119,21.24,42.064,27.777,36.424,8.591,14.969,104.608,35.554,31.527,36.514,48.063,20.719,12.688,67.065,50.983,24.544,17.841,21.4,55.025,17.136,35.151,27.224,118.39
78.427,74.07,26.105,23.952,12.472,12.056,108.56,63.744,71.879,6.4,10.057,25.104,7.584,23.692,88.48,43.063,124.937,45.816,47.457,148.015,84.072,37.784,22.336,73.206,36.889,44.24,72.193,59.623,107.159
53.968,95.68,38.424,48.28,14.303,53.577,139.52,47.96,45.24,171.409,35.574,24.329,237.961,124.852,56.104,49.696,71.922,28.606,40.096,71.272,75.832,40.464,36.712,111.055,178.209,46.04,122.848,29.28,163.504
65.543,178.432,37.169,152.552,67.784,26.255,130.364,67.211,44.201,74.065,60.99,35.289,183.478,64.457,74.296,42.736,126.368,32.608,59.272,123.584,99.168,62.384,27.08,153.991,98.88,136.384,113.183,26.473,296.887
57.641,113.912,19.063,28.553,26.568,22.664,84.863,17.785,74.072,59.696,36.672,65.672,279.63,14.021,97.16,26.297,73.967,44.192,55.799,131.289,77.728,40.239,11.089,71.376,40.248,57.272,81.864,20.568,132.015
96.376,70.16,49.864,16.12,12.808,7.024,120.512,17.088,56.417,45.991,29.112,16.064,122.703,12.66,89.672,129.319,87.482,16.742,44.729,83.195,56.749,26.872,14.335,120.217,233.968,43.737,28.278,18.528,233.608
NaN,NaN,NaN,NaN,1.544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.209,115.305,69.415,NaN,279.896,156.96,350.2,10.111,42.792,37.817,261.607,NaN,100.71,110.528,165.249,NaN
6.64,NaN,2.168,5.864,6.712,5.864,50.962,3.095,3.423,6.361,81.592,2.808,306.037,18.534,7.2,8.255,51.761,2.528,14.888,8.68,3.399,3.145,13.481,73.72,NaN,27.481,3.257,2.942,153.081
45.792,214.415,16.352,43.207,32.073,15.079,85.881,16.48,51.936,67.583,9.849,22.256,53.344,8.261,33.944,65.848,47.368,30.344,46.639,107.696,31.569,39.28,16.543,65.08,95.336,25.489,44.808,29.472,113.607
43.939,129.101,30.832,25.08,42.207,38.752,113.8,18.417,20.784,19.119,42.705,32.952,69.439,119.732,31.369,135.519,54.04,35.177,119.902,185.752,125.064,79.305,38.864,34.441,89.007,41.503,90.064,64.688,319.76
116.736,99.071,55.272,61.592,115.928,41.855,119.745,34.152,56.12,19.514,28.974,24.416,322.992,65.551,86.488,44.479,115.634,15.736,57.472,92.968,85.239,123.352,48.249,72.449,131.399,15.384,71.12,50.64,126.08
43.613,107.097,32.8,32.521,20.495,29.929,117.967,29.392,14.048,3.32,13.76,22.472,69.401,71.934,55.152,28.2,35.072,40.432,74.6,79.536,16.025,181.599,31.561,34.151,230.288,134.719,95.488,33.656,49.298
84.744,77.312,36.832,NaN,42.672,37.304,209.913,22.351,91.238,66.449,35.426,49.067,122.795,53.741,69,133.817,64.663,22.495,34.337,65.519,48.833,29.128,18.871,56.505,106.871,51.32,65.864,45.984,267.855
85.416,59.683,47.093,53.368,18.208,13.721,126.103,32.585,22.639,94.801,21.447,72.04,55.529,44.955,47.848,106.353,79.048,31.311,200.968,81,53.488,21.536,21.96,100.2,114.096,105.832,212.569,23.623,204.592
3.879,22.177,19.424,20.136,6.312,58.839,2.905,3.88,2.864,2.216,4.255,3.928,4.945,179.352,52.375,21.585,10.055,3.425,22.704,1.359,3.625,3.344,38.312,2.632,8.616,7.832,4.832,5.592,4.24
79.273,194.047,20.52,31.12,30.768,12.695,151.688,14.312,47.472,43.33,6.559,17.519,41.136,59.893,114.775,41.84,101.729,249.351,357.344,168.328,77.719,62.441,37.775,31.456,77.312,36.456,57.609,142.071,105.296
16.671,98.064,32.303,20.497,71.2,6.992,117.487,49.489,81.679,128.313,65.087,28.649,181.08,10.069,70.144,33.057,45.224,18.343,22.303,77.178,47.127,71.848,7.152,141.192,118.44,47.104,46.968,68.936,178.448
39.143,80.279,26.095,48.273,38.489,15.8,176.385,18.23,39.425,61.423,36.408,17.632,100.456,27.333,85.638,29.897,81.081,29.92,25.59,133.393,47.128,149.752,32.056,56.328,74,71.76,50.807,56.353,282.04
132.385,188.937,10.863,60.063,19.465,22.471,32.689,20.456,38.607,53.289,13.128,99.12,80.728,27.75,289.399,85.753,140.088,95.304,51.44,141.368,116.392,114.64,19.336,50.112,260.792,63.792,44.12,36.145,128.158
101.7,71.856,25.649,22.558,28.33,12.39,80.909,26.184,76.141,87.967,53.095,42.478,60.279,96.178,100.505,51.808,59.072,30.263,166.356,75.949,24.301,30.026,20.868,30.99,52.578,50.175,73.833,33.834,157.771
41.968,105.849,20.32,19.967,37.8,53.584,152.793,58.406,43.985,12.815,30.705,13.808,9.783,13.874,26.807,31.665,66.799,29.465,50.328,120.479,9,59.161,21.16,33.04,70.471,56.28,58.175,39.969,80.552
63.04,213.463,56.2,17.136,31.729,6.568,97.151,44.937,68.815,20.616,8.167,39.049,88.111,25.58,50.097,31.871,138.705,18.127,26.969,96.887,72.136,46.776,13.04,90.471,107.305,42.287,48.417,58.735,177.192
39.311,74.584,28.944,24.568,13.711,9.736,67.073,26.528,100.72,37.24,24.256,18.04,127.583,27.063,54.944,33.48,43.255,25.304,14.448,72.281,36.263,51.495,14.008,43.329,82.96,44.727,61.793,40.792,66.585
40.207,113.985,17.495,20.466,26.816,10,128.247,9.285,3.234,4.671,30.305,45.664,151.743,26.865,72.717,34.758,43.209,19.473,24.062,131.043,55.615,37.168,38.809,87.541,56.627,35.543,54.552,52.96,58.232
NaN,56.271,10.864,24.862,23.961,3.897,27.231,2.544,2.255,2.2,2.633,16.11,27.394,48.983,93.05,17.319,81.932,20.652,51.912,67.32,2.48,2.951,15.729,10.936,51.992,23.023,7.904,35.856,55.441
20.168,149.904,9.048,12.448,10.785,8.479,100.144,16.528,8.424,12.04,10.623,9.993,22.76,7.381,83.6,23.112,60.799,6.794,23.134,36.537,13.511,10.921,60.976,24.425,74.023,13.448,30.304,22.872,48.368
59.951,127.328,36.536,69.024,35.728,10.992,233.191,36.528,35.864,97.839,56.433,20.056,79.271,25.959,156.387,72.848,74.281,18.192,47.191,74.182,72.762,92.262,22.536,130.714,179.463,76.984,60.727,36.257,361.648
20.16,97.72,84.336,172.119,37.329,7.464,198.888,30.208,51.535,9.696,9.896,75.889,67.08,80.145,32.551,42.465,140.071,15.601,10.36,215.079,51.6,48.401,25.192,63.968,102.08,91.528,59.072,60.088,123.752
41.805,48.531,37.509,NaN,16.512,10.241,56.38,9.823,36.791,35.307,18.96,16.183,106.18,17.468,86.684,78.629,28.216,19.184,17.888,99.852,38.569,55.393,22.92,123.906,69.924,103.249,66.159,20.105,111.007
208.608,204.617,118.367,39.224,64.408,23.08,143.592,18.568,31.904,41.92,13.536,24.608,89.704,100.648,40.8,93.656,72.904,35.072,154.736,166.64,70.184,112.256,41.752,133.696,147.88,90.295,123.992,42.824,153.992
31.456,60.072,7.496,31.608,23.735,16.305,198.823,12.136,35.193,28.215,20.192,31.056,71.568,15.774,102.664,38.641,61.504,16.576,20.807,147.369,42.992,27.991,20.888,66.623,157.553,90.151,70.144,35.376,107.752
127.054,122.801,68.88,112.552,41.888,31.519,87.913,20.688,92.256,11.495,69.704,35.512,72.176,26.176,51.024,39.808,94.879,20.497,52.92,75.319,18.345,126.272,20.047,146.824,146.408,42.192,51.528,64.215,216.361
88.881,52.384,21.248,30.927,9.985,7.919,246.784,10.185,28.983,60.768,10.105,47.527,55.352,27.232,120.808,38.904,26.087,42.753,64.799,93.537,20.624,36.16,21.161,29.039,154.568,34.448,29.816,41.408,72.16
50.854,72.958,37.085,24.504,26,20.032,303.997,48.232,49.331,61.66,21.156,71.751,31.056,30.916,102.639,25.049,47.905,68.152,17.721,295.335,11.817,57.728,35.847,17.008,94.304,44.72,50.983,173.476,170.543
2.928,8.207,3.393,5.472,3.736,168.314,14.719,3.12,2.591,2.529,3.56,59.679,276.505,19.449,12.383,31.752,138.913,8.064,109.727,6.488,2.392,4.776,13.592,10.408,13.022,9.881,3.552,2.56,5.68
58.903,156.36,23.152,102.8,41.825,16.431,141.152,11.671,52.649,155.2,14.232,36.264,9.48,71.612,37.673,22.44,101.08,29.872,256.183,43.858,13.068,40.227,25.671,235.233,141.287,30.424,129.936,43.824,356.136
34.96,86.048,18.063,39.105,20.96,24.943,90.265,28.114,54.662,68.808,16.8,44.952,88.088,18.282,315.279,111.728,184.993,21.216,112.488,131.136,83.856,36.52,20.12,46.736,82.392,49.344,88.344,23.065,125.728
90.568,105.695,33.337,133.559,10.919,16.273,170.857,58.199,61.432,74.112,27.359,58.554,148.871,17.526,96.374,24.834,91.656,21.336,35.528,97.136,40.616,54.688,43.72,117.32,159.848,62.44,57.647,40.921,239.664
9.048,184.537,15.665,59.951,14.672,15.656,78.392,12.368,34.935,34.096,28.425,20.839,56.577,23.77,115.473,28.008,59.088,22.911,20.577,136.768,11.033,66.446,17.696,24.52,34.729,22.335,54.841,42.831,36.456
84.49,86.527,17.576,23.592,25.513,12.063,93.417,16.968,70.327,48.656,45.456,37.281,108.567,12.662,65,23.847,84.529,50.135,64.449,94.432,33.343,49.792,17.561,59.152,59.48,30.601,90.648,29.832,182.167
67.212,55.799,18.581,19.883,32.594,14.76,26.784,14.452,79.185,15.195,20.198,21.496,72.693,37.89,27.537,12.065,35.54,21.666,30.563,25.04,17.31,25.978,34.39,54.399,106.905,35.649,100.956,33.175,162.567
13.423,18.304,11.65,21.105,18.875,25.562,33.85,21.802,5.748,2.577,10.669,5.325,7.542,11.236,56.477,26.898,43.231,5.48,71.498,8.999,7.2,8.824,26.303,16.713,32.073,15.893,10.786,10.36,54.441
31.105,157.389,25.659,97.249,103.933,10.913,NaN,13.121,62.247,9.855,49.663,8.265,140.665,35.932,85.47,57.808,85.672,58.727,39.993,152.592,85.28,181.697,50.829,42.778,47.639,97.337,46.704,26.456,120.238
5.896,29.656,2.497,111.017,8.623,10.8,49.439,24.472,68.575,11.441,7.993,3.702,12.385,95.101,107.367,27.442,229.311,58.831,51.152,34.175,134,44.871,47.739,58.709,236.233,NaN,7.775,8.672,48.856
70.799,327.249,4.912,33.439,16.833,29.295,91.824,9.96,6.457,5.848,7.528,10.439,7.257,20.773,43.751,52.776,96.241,6.911,13.647,34.408,3.536,2.16,36.417,219.447,NaN,108.224,180.168,245.893,265.785
85.056,91.937,36.097,51.703,25.192,17.256,153.6,39.112,42.752,54.032,39.584,20.28,114.458,NaN,54.184,72.272,77.377,32.95,27.282,87.255,87.608,51.8,16.905,66.336,113.624,147.903,178.841,31.944,255.088
46.479,158.624,25.265,56.554,29.053,20.146,75.327,9.632,55.504,73.983,33.577,55.559,91,53.029,24.951,217.952,74.887,16.672,121.888,113.464,72.592,79.087,41.128,162.825,228.519,87.921,68.344,20.432,56.607
85.001,157.943,26.128,26.88,21.817,10.871,99.128,27.929,38.231,7.576,10.704,25.505,41.958,18.679,84.863,82.441,37.92,34.495,66.799,62.257,122.839,171.561,24.68,47.879,34.703,30.648,79.186,14.511,35.968
60.719,149.32,75.312,40.009,61.622,34.632,342.672,25.44,142.231,157.36,21.769,29.279,205.173,35.483,55.327,68.784,36.018,26.958,58.137,88.622,82.801,60.056,23.2,51.071,175.256,64.617,111.783,30.959,319.081
28.343,155.936,20.543,29.28,14.384,5.544,127.432,3.737,3.334,3.098,5.59,3.906,67.814,9.223,59.664,18.704,98.72,10.519,77.216,325.672,110.905,73.903,17.144,111.744,39.295,41.056,50.889,54.976,224.313
29.642,94.734,38.496,40.96,41.456,14.496,74.744,12.641,32.462,20.019,21.302,31.576,60.993,7.136,15.241,26.247,37.032,24.104,28.881,125.288,35.537,29.487,13.952,49.896,47.281,26.856,55.912,26.584,81.664
46.254,33.462,82.257,32.997,11.792,22.828,115.55,42.348,41.592,50.976,23.911,18.012,26.225,32.779,60.488,40.854,33.864,36.344,40.56,92.584,34.928,20.536,43.384,28.735,107.351,13.193,40.096,45.496,66.416
55.602,163.247,63.047,18.752,121.776,13.936,105.322,23.541,27.45,34.703,15.191,25.161,267.657,80.812,38.784,19.658,80.945,53.536,14.919,66.687,46.984,9.68,41.729,37.095,97.512,22.311,28.833,14.429,107.788
32.256,110.161,36.287,21.28,76.528,28.472,113.049,92.831,28.936,61.616,59.208,48.808,147.553,28.547,32.265,55.111,156.687,33.177,181.519,85.753,69.585,22.895,20.8,17.489,46.327,34.12,95.623,83.921,115.312
4.123,20.451,NaN,10.61,NaN,4.796,15.324,4.722,2.417,2.99,3.586,30.889,23.495,11.628,6.861,16.789,16.079,8.71,8.88,9.926,5.804,5.402,5.032,18.416,8.715,12.845,2.83,2.301,12.165
73.176,349.848,15.304,148.959,85.271,94.256,305.49,27.95,72.168,68.816,11.704,22.271,4.92,8.91,169.955,59.112,62.952,93.847,63.392,10.808,5.617,83.679,21.68,37.713,111.023,79.721,345.278,27,202.504
4.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.533,76.294,57.44,NaN,212.481,NaN,NaN,290.366,2.597,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132.928,252.888,78.177,21.831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.195,167.065,95.832,125.168,53.792,252.656,162.865,126.96,89.312,32.527,NaN,253.303,90.008,116.952,57.008,99.849
46.002,128.343,12.514,22.659,17.935,NaN,65.159,8.275,4.463,21.244,4.972,17.312,93.255,32.848,39.896,10.84,18.904,4.448,37.017,94.975,27.224,3.728,17.216,22.984,55.397,20.607,18.865,10.307,44.475
63.623,138.658,15.912,17.28,6.921,5.398,67.112,11.401,4.271,3.071,7.257,8.305,17.264,89.071,68.553,44.115,143.517,52.442,72.015,88.254,64.942,53.274,38.32,45.476,NaN,164.001,178.9,59.473,NaN
